"","nlocs","scheme","ratio","change"
"327",190,"grid",1.0351966873706,"-30%"
"328",200,"grid",0.996240601503759,"-30%"
"329",210,"grid",1.05751391465677,"-30%"
"330",220,"grid",1.12244897959184,"-30%"
"331",230,"grid",1.08433734939759,"-30%"
"332",240,"grid",0.97667638483965,"-30%"
"333",250,"grid",0.957004160887656,"-30%"
"334",260,"grid",0.993197278911565,"-30%"
"335",270,"grid",0.948166877370417,"-30%"
"336",280,"grid",1.01851851851852,"-30%"
"337",290,"grid",1.09987357774968,"-30%"
"338",300,"grid",1.01673101673102,"-30%"
"339",50,"random",1.16883116883117,"-30%"
"340",60,"random",0.971428571428571,"-30%"
"341",70,"random",0.918367346938775,"-30%"
"342",80,"random",0.967741935483871,"-30%"
"343",90,"random",0.995670995670996,"-30%"
"344",100,"random",1.06122448979592,"-30%"
"345",110,"random",0.924369747899159,"-30%"
"346",120,"random",0.897009966777409,"-30%"
"347",130,"random",0.952380952380952,"-30%"
"348",140,"random",1.10275689223058,"-30%"
"349",150,"random",0.925925925925926,"-30%"
"350",160,"random",0.935064935064935,"-30%"
"351",170,"random",0.994575045207957,"-30%"
"352",180,"random",0.870535714285714,"-30%"
"353",190,"random",1.03296703296703,"-30%"
"354",200,"random",1.02040816326531,"-30%"
"355",210,"random",0.895008605851979,"-30%"
"356",220,"random",0.818815331010453,"-30%"
"357",230,"random",0.910714285714286,"-30%"
"358",240,"random",1.06349206349206,"-30%"
"359",250,"random",0.935064935064935,"-30%"
"360",260,"random",1.03316326530612,"-30%"
"361",270,"random",1.05473965287049,"-30%"
"362",280,"random",1.04956268221574,"-30%"
"363",290,"random",1.08108108108108,"-30%"
"364",300,"random",1.12590799031477,"-30%"
"365",50,"grid",1.19047619047619,"-20%"
"366",60,"grid",1.03260869565217,"-20%"
"367",70,"grid",0.848214285714286,"-20%"
"368",80,"grid",1.14583333333333,"-20%"
"369",90,"grid",1.04166666666667,"-20%"
"370",100,"grid",1.0472972972973,"-20%"
"371",110,"grid",0.972222222222222,"-20%"
"372",120,"grid",1.05113636363636,"-20%"
"373",130,"grid",1.08490566037736,"-20%"
"374",140,"grid",0.948275862068965,"-20%"
"375",150,"grid",1.06481481481481,"-20%"
"376",160,"grid",1.07692307692308,"-20%"
"377",170,"grid",0.964285714285714,"-20%"
"378",180,"grid",1.00352112676056,"-20%"
"379",190,"grid",0.974264705882353,"-20%"
"380",200,"grid",0.993975903614458,"-20%"
"381",210,"grid",0.929487179487179,"-20%"
"382",220,"grid",0.991847826086956,"-20%"
"383",230,"grid",0.985294117647059,"-20%"
"384",240,"grid",0.970744680851064,"-20%"
"385",250,"grid",0.95873786407767,"-20%"
"386",260,"grid",0.9875,"-20%"
"387",270,"grid",0.982142857142857,"-20%"
"388",280,"grid",0.954545454545454,"-20%"
"389",290,"grid",0.977272727272727,"-20%"
"390",300,"grid",0.985772357723577,"-20%"
"391",50,"random",0.75,"-20%"
"392",60,"random",0.978260869565217,"-20%"
"393",70,"random",1.20967741935484,"-20%"
"394",80,"random",0.859375,"-20%"
"395",90,"random",1.07758620689655,"-20%"
"396",100,"random",1.07142857142857,"-20%"
"397",110,"random",1.13095238095238,"-20%"
"398",120,"random",0.9375,"-20%"
"399",130,"random",0.959302325581395,"-20%"
"400",140,"random",0.990566037735849,"-20%"
"401",150,"random",0.969827586206896,"-20%"
"402",160,"random",1.14406779661017,"-20%"
"403",170,"random",1.00694444444444,"-20%"
"404",180,"random",1.03365384615385,"-20%"
"405",190,"random",0.980769230769231,"-20%"
"406",200,"random",0.972222222222222,"-20%"
"407",210,"random",0.909090909090909,"-20%"
"408",220,"random",1.03092783505155,"-20%"
"409",230,"random",0.973557692307692,"-20%"
"410",240,"random",0.889175257731959,"-20%"
"411",250,"random",0.922897196261682,"-20%"
"412",260,"random",0.943181818181818,"-20%"
"413",270,"random",1.04166666666667,"-20%"
"414",280,"random",0.978260869565217,"-20%"
"415",290,"random",0.969626168224299,"-20%"
"416",300,"random",1.03603603603604,"-20%"
"417",50,"grid",0.844444444444444,"-10%"
"418",60,"grid",1.01449275362319,"-10%"
"419",70,"grid",0.952380952380952,"-10%"
"420",80,"grid",0.992063492063492,"-10%"
"421",90,"grid",0.935672514619883,"-10%"
"422",100,"grid",0.95679012345679,"-10%"
"423",110,"grid",1.05691056910569,"-10%"
"424",120,"grid",1.03703703703704,"-10%"
"425",130,"grid",1.04166666666667,"-10%"
"426",140,"grid",0.946502057613169,"-10%"
"427",150,"grid",1.01364522417154,"-10%"
"428",160,"grid",1.00854700854701,"-10%"
"429",170,"grid",0.972222222222222,"-10%"
"430",180,"grid",1.00456621004566,"-10%"
"431",190,"grid",1.03801169590643,"-10%"
"432",200,"grid",0.970266040688576,"-10%"
"433",210,"grid",1.0267229254571,"-10%"
"434",220,"grid",1.05820105820106,"-10%"
"435",230,"grid",1.00472813238771,"-10%"
"436",240,"grid",1.02923976608187,"-10%"
"437",250,"grid",0.962962962962963,"-10%"
"438",260,"grid",1.0062893081761,"-10%"
"439",270,"grid",1.06575963718821,"-10%"
"440",280,"grid",1.059670781893,"-10%"
"441",290,"grid",1,"-10%"
"442",300,"grid",1.01851851851852,"-10%"
"443",50,"random",1.11111111111111,"-10%"
"444",60,"random",1.05263157894737,"-10%"
"445",70,"random",0.987654320987654,"-10%"
"446",80,"random",0.842911877394636,"-10%"
"447",90,"random",0.952380952380952,"-10%"
"448",100,"random",1.0233918128655,"-10%"
"449",110,"random",0.972222222222222,"-10%"
"450",120,"random",1.03535353535354,"-10%"
"451",130,"random",0.966183574879227,"-10%"
"452",140,"random",0.935672514619883,"-10%"
"453",150,"random",0.979284369114878,"-10%"
"454",160,"random",1.02564102564103,"-10%"
"455",170,"random",1.00854700854701,"-10%"
"456",180,"random",1.00877192982456,"-10%"
"457",190,"random",0.937950937950938,"-10%"
"458",200,"random",1.02132435465769,"-10%"
"459",210,"random",1.03267973856209,"-10%"
"460",220,"random",0.925925925925926,"-10%"
"461",230,"random",1,"-10%"
"462",240,"random",1.0024154589372,"-10%"
"463",250,"random",1.0239651416122,"-10%"
"464",260,"random",1.00726895119418,"-10%"
"465",270,"random",1.02020202020202,"-10%"
"466",280,"random",1.0062893081761,"-10%"
"467",290,"random",1.00925925925926,"-10%"
"468",300,"random",1.03825136612022,"-10%"
"469",50,"grid",1,"0%"
"470",60,"grid",1,"0%"
"471",70,"grid",1,"0%"
"472",80,"grid",1,"0%"
"473",90,"grid",1,"0%"
"474",100,"grid",1,"0%"
"475",110,"grid",1,"0%"
"476",120,"grid",1,"0%"
"477",130,"grid",1,"0%"
"478",140,"grid",1,"0%"
"479",150,"grid",1,"0%"
"480",160,"grid",1,"0%"
"481",170,"grid",1,"0%"
"482",180,"grid",1,"0%"
"483",190,"grid",1,"0%"
"484",200,"grid",1,"0%"
"485",210,"grid",1,"0%"
"486",220,"grid",1,"0%"
"487",230,"grid",1,"0%"
"488",240,"grid",1,"0%"
"489",250,"grid",1,"0%"
"490",260,"grid",1,"0%"
"491",270,"grid",1,"0%"
"492",280,"grid",1,"0%"
"493",290,"grid",1,"0%"
"494",300,"grid",1,"0%"
"495",50,"random",1,"0%"
"496",60,"random",1,"0%"
"497",70,"random",1,"0%"
"498",80,"random",1,"0%"
"499",90,"random",1,"0%"
"500",100,"random",1,"0%"
"501",110,"random",1,"0%"
"502",120,"random",1,"0%"
"503",130,"random",1,"0%"
"504",140,"random",1,"0%"
"505",150,"random",1,"0%"
"506",160,"random",1,"0%"
"507",170,"random",1,"0%"
"508",180,"random",1,"0%"
"509",190,"random",1,"0%"
"510",200,"random",1,"0%"
"511",210,"random",1,"0%"
"512",220,"random",1,"0%"
"513",230,"random",1,"0%"
"514",240,"random",1,"0%"
"515",250,"random",1,"0%"
"516",260,"random",1,"0%"
"517",270,"random",1,"0%"
"518",280,"random",1,"0%"
"519",290,"random",1,"0%"
"520",300,"random",1,"0%"
"521",50,"grid",1.06951871657754,"10%"
"522",60,"grid",1.22727272727273,"10%"
"523",70,"grid",0.909090909090909,"10%"
"524",80,"grid",0.971786833855799,"10%"
"525",90,"grid",0.967741935483871,"10%"
"526",100,"grid",0.974025974025974,"10%"
"527",110,"grid",0.971074380165289,"10%"
"528",120,"grid",1.03386809269162,"10%"
"529",130,"grid",1.03896103896104,"10%"
"530",140,"grid",0.977701543739279,"10%"
"531",150,"grid",1.02272727272727,"10%"
"532",160,"grid",0.945945945945946,"10%"
"533",170,"grid",0.966810966810967,"10%"
"534",180,"grid",1.02941176470588,"10%"
"535",190,"grid",0.975609756097561,"10%"
"536",200,"grid",0.965909090909091,"10%"
